id,log2FoldChange,pval,padj
Sprr1a,-0.8714496223,0.086102786,0.2662715306
Sprr2b,2.2879542618,0.4311163361,0.7629935531
Sprr2e,-0.5719079008,0.8072287107,1
Sprr2f,-Inf,0.7709883803,1
Sprr2g,-1.8694436994,0.1113596215,0.3211225825
Sprr2h,-2.4787881408,0.0659935192,0.2198429753
Sprr2j-ps,0.7520034101,0.5696963075,0.8859794057
Sprr2k,-2.8022516268,0.0403558425,0.1537767136
Sprr3,-1.6982222222,0.9215849424,1
Spry1,0.7019308972,0.0500590172,0.1806792673
Spry2,0.5832858197,0.0371228754,0.1450770187
Spry4,0.4501743106,0.3446891548,0.6706662735
Spryd3,-0.2919579263,0.2478112091,0.5484461547
Spryd4,-0.6177863746,0.0808559241,0.2550435802
Spsb1,0.2546048526,0.3080552464,0.6287896752
Spsb2,0.3943324116,0.2308785077,0.5236584111
Spsb3,0.3047778283,0.1969230262,0.4707326653
Spsb4,-0.6391511781,0.3233094228,0.6458188576
Sptlc1,0.0773602618,0.7680135282,1
Sptlc2,-0.0691585089,0.7261299793,0.9842006779
Spty2d1,0.0518916054,0.8314535351,1
Spz1,-0.9762262501,0.9803970989,1
Sqle,-0.4401260483,0.034231836,0.1367688946
Sqrdl,1.1963740049,0.0008926464,0.0083331683
Sqstm1,-0.0057546353,1,1
Sra1,-0.1985022611,0.3897743506,0.7194952706
Srbd1,-0.1969877165,0.4175958301,0.7519386201
Src,-0.7429156892,0.0108904315,0.0578038464
Srcin1,3.548531622,0.2665268966,0.5745715257
Srcrb4d,-0.107467722,0.8440816709,1
Srd5a1,0.0434919826,0.9014175449,1
Srd5a2,-Inf,0.9815402706,1
Srd5a3,0.5219988904,0.0367747629,0.1441152462
Srebf1,-0.5120207435,0.0432298918,0.162392279
Srebf2,-0.43375221,0.0344126773,0.1372055783
Srek1,0.4722956154,0.0357354154,0.1411844551
Srek1ip1,0.0029708154,1,1
Srf,-0.956847905,0.0138402793,0.0693363638
Srfbp1,-0.1241579394,0.6484027216,0.941744862
Srgap1,0.1992187515,0.580458056,0.8945914021
Srgap2,0.3196645705,0.1687712901,0.424582308
Srgap3,1.692141443,0.0014157272,0.0119884228
Srgn,4.8460803304,0.0001290222,0.0016955919
Sri,-0.2213714843,0.3167351659,0.6388333673
Srl,0.2641409798,0.452618524,0.7837035888
Srm,-1.5943708153,6.79449558863859E-06,0.0001423821
Srms,-0.3868070137,0.9801623126,1
Srp14,-0.0403891702,0.8495346318,1
Srp19,-0.4570627407,0.0501433026,0.1808294851
Srp54a,-0.435849017,0.3096695994,0.6306858143
Srp54c,-0.5982769782,0.1023588212,0.3019469456
Srp68,-0.5030716384,0.0589611843,0.202999382
Srp72,-0.6187280562,0.0035672676,0.0243952752
Srp9,-0.4111143227,0.0775839381,0.2476055164
Srpk1,-0.7280111454,0.0009091963,0.0084589472
Srpk2,0.7376610519,0.0010457061,0.0094297101
Srpk3,0.5756848575,0.7749623751,1
Srpr,-0.2964129142,0.1564115635,0.4036983408
Srprb,-0.6444203217,0.003427331,0.0236289318
Srpx,2.4621643819,0.0138059732,0.0692054004
Srpx2,4.1664859235,0.0055784703,0.0343397994
Srr,0.7644347221,0.0415307198,0.15743969
Srrd,-0.3524816095,0.3702179343,0.69954354
Srrm1,-0.4090473504,0.0513135144,0.1841096317
Srrm2,-0.276547677,0.18007522,0.4439855355
Srrm3,0.9691308788,0.9179319081,1
Srrm4,-Inf,0.6725475384,0.9551561045
Srrt,-0.3697746371,0.0811397755,0.2556807833
Srsf1,-0.5314991853,0.0092685275,0.0509994632
Srsf10,0.0245911321,0.9306043506,1
Srsf11,-0.0518041845,0.8150689937,1
Srsf12,1.4597874188,0.8664822156,1
Srsf2,-0.6493975995,0.0017234855,0.0139428469
Srsf3,-0.3754338048,0.0741744288,0.2393374745
Srsf4,-0.2292261431,0.3027053256,0.6232301449
Srsf5,0.0379786938,0.8560612938,1
Srsf6,-0.3639798225,0.0787711854,0.2503107603
Srsf7,-0.4907429846,0.0205875423,0.0935461281
Srsf9,-0.6702273208,0.0022840927,0.0172098772
Srxn1,-0.3481450859,0.1754161915,0.4363197283
Ss18,-0.0257114661,0.9130747417,1
Ss18l1,0.1377298059,0.722883621,0.9822833046
Ssb,-0.2665470165,0.200704934,0.4765627093
Ssbp1,-0.1564735605,0.6218159395,0.926005413
Ssbp2,0.6339923585,0.010456567,0.0559035576
Ssbp3,0.4914962501,0.0322267254,0.1306095327
Ssbp4,0.9363652509,4.41191947749317E-05,0.0006951233
Ssfa2,0.088277005,0.7761584678,1
Ssh1,-0.4901295265,0.0913797762,0.2777270251
Ssh2,0.2830758527,0.2600398744,0.5658395573
Ssh3,1.4028785739,0.007799545,0.0446405008
Ssna1,-0.4096860808,0.0883376492,0.2712530641
Sspn,1.01821028,0.0003381995,0.0037206329
Sspo,0.5451105124,0.9031547715,1
Ssr1,-0.4533376044,0.025461256,0.1100853539
Ssr2,-0.0602417126,0.8285768189,1
Ssr3,-0.4386560025,0.0314418786,0.1281332133
Ssr4,-0.6284141001,0.0079140461,0.0452044554
Ssrp1,-0.4934653706,0.0163895212,0.0787337922
Sssca1,-0.6089302762,0.0259854506,0.1117400132
Sst,NA,NA,NA
Sstr1,NA,NA,NA
Sstr2,1.5290749219,0.9264817652,1
Sstr3,-0.0678523486,1,1
Sstr4,-Inf,0.9816589332,1
Ssu72,-0.4408850904,0.0597686407,0.2049055137
Ssx2ip,-0.7143234597,0.0021630409,0.0164735098
St13,-0.2509823395,0.2272980919,0.5177457566
St14,0.6091640643,0.8363328076,1
St18,1.9314385923,0.8846328575,1
St3gal1,2.1383816507,5.77107397512478E-12,3.91348068401161E-10
St3gal2,0.1965171842,0.362651958,0.6909461277
St3gal3,-0.130980656,0.6123136403,0.9198773654
St3gal4,0.3111668252,0.429023598,0.7618124395
St3gal5,0.0219631033,0.9981946123,1
St3gal6,0.1240356258,0.9609260715,1
St5,0.1123903921,0.6230960547,0.9268533311
St6gal1,1.0027850398,0.1469489269,0.3868962817
St6galnac1,Inf,1,1
St6galnac2,1.8106341908,0.0022805958,0.0171988168
St6galnac3,2.1112680591,0.0532965859,0.1891036043
St6galnac4,-0.0378824482,0.9055353175,1
St6galnac5,7.2604488072,1.57928404849908E-18,2.05950788263115E-16
St6galnac6,0.407094139,0.086078313,0.2662444153
St7,-0.0214990241,0.918785247,1
St7l,0.2378016906,0.4061938731,0.7384669953
St8sia1,Inf,0.5349539825,0.8550084723
St8sia2,NA,NA,NA
St8sia3,Inf,1,1
St8sia4,5.4287644682,0.0067575524,0.0398888533
St8sia5,Inf,1,1
St8sia6,-0.1132597215,1,1
Stab1,0.751383829,0.6405200609,0.9369056594
Stab2,0.174026256,0.9852999993,1
Stac,2.1140374226,0.368433224,0.6973268873
Stac2,2.0922705345,0.00000156,4.10650712064967E-05
Stac3,0.2261093944,0.8616025767,1
Stag1,0.4981000761,0.0532119024,0.1888792167
Stag2,0.4758349455,0.0251330495,0.1089720173
Stag3,2.1452032827,0.005383374,0.0333324835
Stam,-0.109417145,0.6203028917,0.9253479577
Stam2,-0.1418716359,0.5306575998,0.8521585951
Stambp,0.312628034,0.2601275817,0.5659577634
Stambpl1,-0.0596149969,0.7809555229,1
Stap1,Inf,1,1
Stap2,2.1529175756,0.1142064814,0.3259797286
Star,0.8333575675,0.0318129417,0.1293034765
Stard10,1.3310084299,0.0012179623,0.0106874302
Stard13,-0.5635005053,0.0222383723,0.0990559975
Stard3,0.2607946779,0.3383091609,0.6639679561
Stard3nl,-0.2914310309,0.215362562,0.4995951715
Stard4,-0.5869377138,0.0064625962,0.0386592776
Stard5,1.4675022269,2.062154531894E-07,0.000006978
Stard6,0.4541638942,0.6115319,0.9189971794
Stard7,-0.3825308628,0.0843568056,0.2621633226
Stard8,1.2852914706,0.1078427304,0.3136486204
Stat1,0.4535199794,0.3386736186,0.6642885765
Stat2,0.7566501768,0.3495105061,0.6756582589
Stat3,0.9674400501,5.503819600052E-05,0.000833836
Stat4,-Inf,0.4335167351,0.7655141916
Stat5a,1.265111175,1.6092604522713E-07,0.000005602
Stat5b,0.2094768493,0.3550217282,0.6823976828
Stat6,-0.3358463291,0.1241505572,0.345433185
Stau1,-0.1256417866,0.5612459448,0.8777265515
Stau2,-0.4457385456,0.1334911277,0.3629049212
Stbd1,0.5952427987,0.1825835661,0.4483685162
Stc1,3.3513602786,2.07089539441797E-06,5.23836410614287E-05
Stc2,0.8127753201,0.2217875343,0.5097565169
Steap1,-0.1092191071,0.7244687258,0.9834256956
Steap2,0.7533929107,0.0050211308,0.0316090721
Steap3,1.5477584211,6.34425223358969E-06,0.0001346109
Steap4,7.4175889674,2.65198904195783E-74,5.61989627853888E-71
Stfa3,NA,NA,NA
Stil,-0.2455228852,0.2696064333,0.5784885285
Stim1,0.5469283438,0.0213262487,0.096024826
Stim2,-0.3776088227,0.104486757,0.3063053765
Stip1,-0.8107358445,8.26287529619806E-05,0.0011831125
Stk10,0.4489176982,0.0853049826,0.2644797679
Stk11,-0.1633604017,0.4747976902,0.8066580396
Stk11ip,0.7533274712,0.0057411768,0.0351118943
Stk16,-0.213717965,0.3625620032,0.6909461277
Stk17b,0.092448877,0.7613300793,1
Stk19,0.1020413182,0.7106117571,0.9763682761
Stk24,-0.116025696,0.5815974823,0.8954005505
Stk25,-0.0820855152,0.7075094672,0.9742889601
Stk3,0.6408323703,0.0056728301,0.0348069088
Stk30,0.1037382149,0.8973075549,1
Stk31,0.7321544702,0.9291215698,1
Stk32a,3.2189249165,0.0075384714,0.0434692876
Stk32b,2.9319715194,0.4362754241,0.7676364572
Stk32c,0.5786853654,1,1
Stk33,0.5272670707,0.720175901,0.9807742572
Stk35,-0.4217692338,0.06608628,0.220066923
Stk36,0.7106825359,0.100614999,0.2983081634
Stk38,0.1187249179,0.6140269661,0.9210750047
Stk38l,0.1159160202,0.685879807,0.9633571142
Stk39,-1.2842896367,0.0001130024,0.0015180112
Stk4,-0.3432201464,0.1349969025,0.3657082915
Stk40,-0.0021070494,0.9842167654,1
Stmn1,0.3538461953,0.1530359576,0.3977565188
Stmn4,-2.9181181444,0.0164842405,0.0791215539
Stom,0.3645744067,0.0937300536,0.2828922198
Stoml1,0.8554820558,0.0037902751,0.0256206275
Stoml2,-0.7268868457,0.0024587706,0.0182024183
Ston1,-0.1161222833,0.6391200141,0.936275894
Ston2,0.020945693,0.9845738115,1
Stox1,2.9694191997,0.3385390839,0.6642885765
Stox2,1.8141798716,0.275437626,0.5863252226
Stra13,-0.3635305356,0.325906159,0.6490176334
Stra6,1.1104332416,0.3730954992,0.7023973346
Strada,-0.4629517318,0.1428704413,0.3791019865
Stradb,-0.3241650624,0.3270004521,0.6500514382
Strap,-0.7388968181,0.0003836713,0.0041166958
Strbp,-0.0069819035,0.9595207489,1
Strn,-0.197039664,0.3978677943,0.7286434824
Strn3,-0.2682179362,0.2094953452,0.4904135027
Strn4,-0.4186275018,0.0761554853,0.2442421383
Stt3a,-0.3158400532,0.1191336906,0.3355946503
Stt3b,-0.2424082938,0.2337553152,0.527410716
Stub1,0.0010499491,0.9731024887,1
Stx11,0.770659413,0.0123871524,0.0637908246
Stx12,-0.0864349806,0.6697905804,0.953617347
Stx16,0.187492021,0.4460575627,0.7768660222
Stx17,-0.1110713412,0.6486215726,0.941744862
Stx18,-0.3180174124,0.2025476681,0.4789108253
Stx19,-2.4435388903,0.6802142095,0.9597968063
Stx1a,-0.175261856,0.5887243425,0.9017936529
Stx1b,2.2427043424,0.0895368717,0.2736189284
Stx2,-0.0905662739,0.6822375584,0.9605231511
Stx3,0.1136809399,0.6572292634,0.9473690759
Stx4a,0.0966221292,0.6866202515,0.9639665992
Stx5a,0.6022222545,0.0070962904,0.0415268935
Stx6,0.0759445901,0.740925957,0.9903212629
Stx7,-0.1775209489,0.4233524726,0.7566783836
Stx8,0.1200253064,0.6952579776,0.9689366008
Stxbp1,-0.2585255749,0.2177991133,0.5036623063
Stxbp2,0.7068881546,0.0162459755,0.0783272204
Stxbp3a,0.3533131159,0.151620138,0.3952513434
Stxbp4,0.1701388996,0.55330915,0.8703952881
Stxbp5,-0.3307282713,0.1658486379,0.4190836129
Stxbp5l,0.9691308788,1,1
Stxbp6,-0.2871028261,0.9135424319,1
Styk1,-1.3355912791,0.000001683,4.38274688543155E-05
Styx,-0.0333000332,0.9528408789,1
Styxl1,Inf,0.1840647886,0.4506065504
Sub1,-0.5072585476,0.0214119602,0.0961899667
Sucla2,-0.3265316911,0.1421995646,0.3780911574
Suclg1,-0.5876459888,0.011720265,0.0613062796
Suclg2,-0.7328217208,0.0168221753,0.080424799
Sucnr1,NA,NA,NA
Suds3,-0.4196293463,0.0548817104,0.1929910052
Sufu,-0.0861301037,0.736213009,0.9883607176
Sugp1,0.0119188796,0.9725049917,1
Sugp2,0.0032697471,1,1
Sugt1,-0.4993647095,0.0312863654,0.127560787
Sulf1,-0.9240930221,4.43984065385517E-05,0.0006982247
Sulf2,2.7009261904,0.0001837407,0.0022572139
Sult1a1,1.0368352163,0.5411315418,0.8596456029
Sult2b1,1.1753142591,0.7359222363,0.9883051039
Sult4a1,0.9691308788,1,1
Sult5a1,3.7023471032,0.0011934907,0.01052171
Sult6b1,0.9780651403,0.4335339913,0.7655141916
Sumf1,0.7204542527,0.0016426258,0.0134560943
Sumf2,-0.3700368977,0.141561433,0.3768081289
Sumo1,-0.0874097759,0.688811156,0.9653948023
Sumo2,-0.0592594745,0.9662057677,1
Sumo3,0.0250740829,0.9195772183,1
Sun1,0.0501823466,0.8795380455,1
Sun2,0.5670451139,0.0076799726,0.0440455265
Sun3,1.0237737499,1,1
Suox,0.2625171308,0.4532961014,0.784396122
Supt16h,-0.4206665681,0.048682405,0.1767265121
Supt3h,-0.2545651404,0.4206800795,0.7546867077
Supt4h1,0.2772839798,0.401033162,0.7323045234
Supt5h,-0.2038335746,0.3870644798,0.7173560392
Supt6h,-0.2624854613,0.2208458177,0.5082121824
Supt7l,0.5006860356,0.0502053999,0.1809764286
Supv3l1,-0.551279686,0.0269989667,0.1147726887
Surf1,0.0691510941,0.8040949228,1
Surf2,-0.544512504,0.0459543725,0.1697678095
Surf4,-0.7018362394,0.0006476301,0.0063281117
Surf6,-0.4361071334,0.094160659,0.2839391056
Susd1,1.6731420076,0.0171566569,0.0816784062
Susd2,5.0752032356,1.35136311329065E-17,1.59094853191781E-15
Susd3,Inf,0.876439218,1
Susd4,Inf,0.5251816989,0.8485090385
Susd5,Inf,1,1
Suv39h1,-0.4306597979,0.0441043485,0.1646555868
Suv39h2,-0.6153646314,0.030188925,0.1244329797
Suv420h1,0.3020553974,0.1798443191,0.4436700729
Suv420h2,0.4255852317,0.2175307133,0.5032475685
Suz12,-0.0551231507,0.7956530783,1
Sv2a,1.5661401114,3.78939117046624E-06,8.72847126534161E-05
Sv2b,-0.1251750819,1,1
Sv2c,1.9135284436,0.8658958531,1
Svep1,0.8111184833,0.0020499456,0.0157823471
Svil,1.3533767548,2.08593342530979E-07,7.04369566044187E-06
Svip,-1.0324608626,0.1117784352,0.3220016673
Svop,3.8845985754,0.3592176549,0.6871055966
Svopl,1.4083287825,0.6912148014,0.9670846355
Svs6,Inf,0.9242313999,1
Swap70,0.4953481185,0.0257609164,0.1110976382
Swi5,-0.5479890743,0.0111321586,0.0588106837
Syap1,0.36247797,0.1016052319,0.3005126924
Sybu,1.4869414908,0.284252178,0.5992185429
Syce1,0.7990448884,0.8517521204,1
Syce1l,NA,NA,NA
Syce2,0.7237156056,0.0099715206,0.0539053533
Sycp1,1.9116708305,0.4779047005,0.8094445799
Sycp2,3.5824520041,0.0012162025,0.0106775146
Sycp3,1.2892951919,0.0757465369,0.2433449006
Syde1,-0.2113645976,0.3522432313,0.6789743604
Syde2,0.023481372,0.9438602141,1
Syf2,0.3643363331,0.1161277711,0.3295852029
Syk,-1.8093656795,8.96243567983258E-06,0.0001802375
Sympk,-0.5050281309,0.0190255685,0.0881258096
Syn1,-0.765167266,0.1804880788,0.4444071388
Syn2,-0.1072649332,1,1
Syn3,1.0884670937,0.1034040952,0.3038671565
Syna,0.3820203519,0.4277004916,0.7603692229
Synb,-1.2363725763,0.7161590334,0.979432405
Sync,-1.4885121995,0.0146183409,0.0722731796
Syncrip,-0.4425802731,0.0305591281,0.1254564817
Syne1,-0.5055642438,0.0323464073,0.1309693441
Syne2,0.0923275924,0.6935186076,0.9684217264
Syngr1,1.0582737481,0.1380261702,0.3705396142
Syngr2,-0.558432731,0.0509230292,0.1830779698
Syngr3,0.2592701045,0.8629463858,1
Syngr4,0.9172322873,0.3666729914,0.6953251927
Synj1,0.0921006739,0.7357098402,0.9883051039
Synj2,-0.2586779194,0.2399363416,0.536345042
Synj2bp,0.1017131434,0.6861263958,0.9636236259
Synm,1.3755557669,0.0264538349,0.1130221428
Synpo,3.4098982741,2.96190040272893E-28,8.96662455847562E-26
Synpo2,0.5649235273,0.4211553515,0.754980086
Synpo2l,1.8682242961,0.3468584709,0.672648325
Synpr,1.5607752166,0.883159195,1
Synrg,0.6739612253,0.0154014738,0.0753104084
Syp,1.708947095,0.1291452415,0.3546160153
Sypl,-0.41088782,0.0543966584,0.1915634712
Sypl2,-1.1251750819,0.9805508367,1
Sys1,-0.6323830459,0.0580243062,0.2005889591
Syt1,0.8434603612,0.557744541,0.8750178793
Syt10,-1.7101375826,0.8974698044,1
Syt11,0.7063398759,0.0142824764,0.0709229124
Syt12,-0.481153557,0.2714728498,0.580949157
Syt13,5.6992013473,1.58125421114371E-32,5.70361758330199E-30
Syt14,-1.1117633581,0.8882181657,1
Syt15,0.8748249181,1,1
Syt16,NA,NA,NA
Syt17,-0.183234704,0.8808757063,1
Syt2,3.1936987514,0.4539145977,0.7850657188
Syt3,3.9135284436,0.1307001466,0.3574382297
Syt4,-0.4399657762,0.9786838993,1
Syt5,-1.8510396544,0.4887013217,0.8193759513
Syt6,6.2702004793,0.00005243,0.0007993214
Syt7,1.4701064467,0.0004475993,0.0046638914
Syt8,-1.6982222222,0.8692971795,1
Syt9,0.0416838987,1,1
Sytl1,-0.0353675462,1,1
Sytl2,-0.0193359039,0.8939363172,1
Sytl3,Inf,1,1
Sytl4,1.4287936393,0.0185471961,0.0865008573
Sytl5,-1.1645792216,0.1806508937,0.4446553574
Syvn1,-0.0780894506,0.7343102035,0.9882123384
Szt2,0.3835552341,0.1029188884,0.3027892924
T,-1.2945900585,0.8585485116,1
T2,-0.5216054817,0.7591200039,1
Tab1,0.2828399681,0.2415687353,0.5390699972
Tab2,-0.1820811182,0.3782579382,0.7074214792
Tab3,-0.1787867799,0.4519485798,0.7828634181
Tac1,0.3274143286,0.6091921307,0.9170337589
Tac4,Inf,1,1
Tacc1,1.0624063354,0.0003539583,0.0038614256
Tacc2,-0.5958441099,0.0555372834,0.1946167369
Tacc3,-0.6278600215,0.0039726054,0.0265461487
Taco1,-0.4207832528,0.2610070549,0.5667801462
Tacr1,Inf,1,1
Tacr2,-0.8124316996,0.6637041319,0.9504502194
Tacr3,Inf,0.8625573706,1
Tada1,0.5045834397,0.0867269642,0.2677505052
Tada2a,-0.2668995846,0.3042942931,0.6240993126
Tada2b,-0.6353215955,0.0153507536,0.0751057219
Tada3,-0.2170884271,0.4048015276,0.7366466614
Taf1,0.0414486459,0.8662363506,1
Taf10,-0.6290669763,0.1409304904,0.3757131703
Taf11,-0.3189833037,0.1944993265,0.4667157938
Taf12,-0.5323539973,0.0339293775,0.1359179436
Taf13,-0.2597083244,0.4242940427,0.757562602
Taf15,-0.6404188394,0.0115546296,0.0606644893
Taf1b,-0.5199053535,0.1206806625,0.3385887402
Taf1c,-0.1804380604,0.5441787287,0.8613876739
Taf1d,-0.4384858242,0.0602389396,0.2059589067
Taf2,0.1800598296,0.3979824164,0.7286947777
Taf3,-0.1227293176,0.6408425322,0.9371347752
Taf4a,-0.0086700922,0.972116673,1
Taf4b,-0.6103945707,0.0426825052,0.1607992246
Taf5,-0.2957496897,0.2498415638,0.5515057333
Taf5l,-0.4660315156,0.0386049589,0.1493067032
Taf6,0.2430646308,0.2847013028,0.5995703337
Taf6l,0.242520196,0.3821976155,0.7111619115
Taf7,0.5783970186,0.1209349503,0.3390458429
Taf7l,-1.132573049,0.6923413001,0.967782162
Taf8,0.0965024745,0.7132425772,0.9779744253
Taf9,-0.6288145277,0.0038902211,0.0260985034
Taf9b,-0.8329160397,0.0561416756,0.1962007474
Tagap,0.5293013075,0.7842450455,1
Tagap1,0.4500360265,0.0812311888,0.2557334631
Tagln,-2.0437999685,2.86801050310465E-05,0.0004776167
Tagln2,-1.0447435226,6.61215823839811E-05,0.0009798594
Tagln3,-0.8811699827,0.5260907625,0.8490002462
Tal1,Inf,0.7780709562,1
Tal2,-0.0122719237,1,1
Taldo1,-0.8093328078,0.0014519085,0.0122215514
Tanc1,-0.4470031415,0.0396117107,0.1518284718
Tanc2,0.5198139804,0.028307496,0.1187569856
Tank,-0.0753921415,0.7279914556,0.9852919832
Taok1,-0.0503699123,0.8273143537,1
Taok2,0.0554719256,0.8036180014,1
Taok3,0.1839093795,0.4592860401,0.790894651
Tap1,1.2611319736,0.0090636734,0.0501489735
Tap2,1.1883368113,4.21017186535952E-05,0.0006676805
Tapbp,0.6123936592,0.2647195988,0.5722034119
Tapbpl,0.6262349513,0.1247976629,0.3463242396
Tapt1,-0.2220084679,0.3113502942,0.6328163935
Tarbp2,-0.5259665547,0.0968784677,0.2899683373
Tardbp,-0.7397195935,0.0003369949,0.0037098489
Tars,-1.0239679895,6.21543200639444E-06,0.0001323746
Tars2,-0.6328561851,0.0417480909,0.1580516716
Tarsl2,-0.5071373905,0.0919237667,0.2789802394
Tas1r1,-0.0372368748,1,1
Tas1r2,-0.9762262501,0.980530057,1
Tas1r3,0.6201446117,0.4615719059,0.7934313458
Tas2r108,-0.1072649332,1,1
Tas2r137,Inf,1,1
Tas2r143,-Inf,0.8885750537,1
Tasp1,0.0091703269,0.9924028555,1
Tatdn1,0.0230677859,0.9379105676,1
Tatdn2,-0.7237518779,0.0010344253,0.0093528597
Tatdn3,0.9610919777,0.016580722,0.0794496836
Tax1bp1,0.0810639936,0.7226218655,0.9821163853
Tax1bp3,-0.2932501085,0.3773586877,0.7066565594
Taz,0.6517758278,0.0126345573,0.064808971
Tbata,-0.0031194407,1,1
Tbc1d1,-0.3076064677,0.1565955467,0.403950746
Tbc1d10a,-0.3913023069,0.1149044672,0.3270061159
Tbc1d10b,-0.1125570085,0.6322076714,0.932206571
Tbc1d10c,1.1411183994,0.2484740664,0.5494887619
Tbc1d12,0.1786088226,0.5110082809,0.83713128
Tbc1d13,0.199565191,0.3841152647,0.7134771648
Tbc1d14,0.1765615631,0.4628543453,0.7942797199
Tbc1d15,0.3108143498,0.1556760393,0.4023287399
Tbc1d16,-0.5530472527,0.2036854378,0.4805286985
Tbc1d17,0.7401554735,0.0032641545,0.0227818903
Tbc1d19,-0.084995331,0.7199807406,0.9807742572
Tbc1d2,-0.5185219019,0.6205703086,0.9253479577
Tbc1d20,-0.0001163747,0.9938287031,1
Tbc1d21,0.9601480117,0.9135156631,1
Tbc1d22a,0.0462949476,0.844132187,1
Tbc1d22b,0.0607813622,0.7918176861,1
Tbc1d23,0.8277235059,0.0010000514,0.0091247959
Tbc1d24,1.0994501281,5.25761086384704E-06,0.0001160577
Tbc1d25,-0.5153509011,0.0892902042,0.2732870251
Tbc1d2b,1.6332298339,1.90992065885875E-13,1.55667716007848E-11
Tbc1d30,0.3591135686,1,1
Tbc1d4,0.3884585652,0.3052676425,0.6251754462
Tbc1d5,-0.0349760064,0.8964641069,1
Tbc1d7,-0.1864916739,0.5376842716,0.857123668
Tbc1d8,2.2950895667,6.39877773500276E-05,0.000952401
Tbc1d8b,-0.2396961351,0.3602171066,0.6883183733
Tbc1d9,-0.6846880755,0.0117712256,0.0615193561
Tbc1d9b,0.0743332972,0.7215146866,0.9813112264
Tbca,-0.695518445,0.008367303,0.0472678735
Tbcb,-0.7624639759,0.0019558709,0.0152590334
Tbcc,-0.0797165904,0.8532673858,1
Tbccd1,0.394347577,0.1707025903,0.4277784202
Tbcd,-0.8125722468,0.0013314247,0.0114460663
Tbce,0.0373229313,0.9023729695,1
Tbcel,0.6241343736,0.007439569,0.0430160344
Tbck,0.4379397733,0.1587325339,0.4073558353
Tbk1,0.1042691543,0.6433673309,0.938998385
Tbkbp1,0.41437485,0.6352955476,0.9345045916
Tbl1x,-0.3257472844,0.1291824718,0.3546608008
Tbl1xr1,0.4972293048,0.0633292765,0.2139540104
Tbl2,0.1902227109,0.4297409559,0.7623899566
Tbl3,-0.9487185979,0.0009152685,0.0085022179
Tbp,-0.1310625051,0.5888787318,0.9017936529
Tbpl1,-0.5318507421,0.0254478062,0.1100833526
Tbr1,-0.04877927,1,1
Tbrg1,-0.6885660727,0.0033396556,0.0232138395
Tbrg3,-0.0398519883,1,1
Tbrg4,-0.9036144316,0.0046912487,0.0300342671
Tbx1,1.5607752166,0.9357270767,1
Tbx10,Inf,1,1
Tbx15,-0.0531929901,0.8212703167,1
Tbx18,0.3518296095,0.2157279864,0.5003059581
Tbx2,1.8373471006,0.0305070538,0.1253480569
Tbx20,-1.6622199407,0.0771754079,0.2467450899
Tbx21,-Inf,0.9810396314,1
Tbx3,-0.4977473926,0.1614685678,0.4117163386
Tbx4,NA,NA,NA
Tbx6,2.3221120201,0.018532329,0.0864791007
Tbxa2r,2.0610328724,0.0007734428,0.0073788269
Tbxas1,-1.6549630312,0.0692678807,0.2281076888
Tc2n,-Inf,0.8208287337,1
Tcam1,0.0626931565,1,1
Tcap,0.7307853811,0.8870044164,1
Tcea1,-0.6657051837,0.003949483,0.0264437539
Tcea2,-0.0430560023,0.9793177632,1
Tcea3,0.8719753671,0.1331901504,0.3623772461
Tceal1,1.2071551425,0.0003972307,0.0042300259
Tceal3,0.8436472973,0.5114631837,0.8372725549
Tceal5,1.622754196,0.5646115121,0.8811432352
Tceal8,-0.5424891029,0.0112060299,0.0591272407
Tceanc,0.8339837092,0.0175113804,0.0828700913
Tceb1,-0.5785244025,0.0086015797,0.0482542477
Tceb2,-0.5623732864,0.0141569265,0.0705059856
Tceb3,-0.3557240144,0.0935038221,0.2825615502
Tcerg1,-0.5121726772,0.016191194,0.078135301
Tcf12,0.2776190314,0.1992204192,0.4746584872
Tcf19,0.926434296,0.0006139162,0.006033462
Tcf20,-0.3694271394,0.084349013,0.2621633226
Tcf21,NA,NA,NA
Tcf23,0.4704109741,0.6951253593,0.9689366008
Tcf25,-0.2975571219,0.1443909026,0.3819224241
Tcf3,-0.3620410414,0.1789779449,0.442369602
Tcf4,0.9276253481,2.957481981946E-05,0.0004903849
Tcf7,0.9040586657,0.0542905146,0.1915477822
Tcf7l1,0.2207178048,0.3811623108,0.710588068
Tcf7l2,0.2322054383,0.4050179583,0.736961409
Tcfl5,1.6206516111,0.6250864055,0.9276005447
Tchh,1.885407727,2.84848945651913E-06,0.000068692
Tchp,0.5883960223,0.0444872426,0.1657661865
Tcirg1,0.5992589028,0.0062945115,0.037829314
Tcn2,2.9305796349,1.45560267788192E-14,1.25263107604732E-12
Tcof1,-0.9128161844,0.0001351828,0.0017696948
Tcp1,-1.0142776927,8.8365767168735E-07,2.49677475135261E-05
Tcp10a,2.0237737499,0.8178179547,1
Tcp10b,1.0237737499,1,1
Tcp10c,-Inf,0.9806065173,1
Tcp11,1.5876361091,0.2520429746,0.5543441292
Tcp11l1,-0.2123977201,0.660626922,0.948927422
Tcp11l2,2.9204627928,1.07339742381745E-08,4.67797082930005E-07
Tcta,0.3761649352,0.2388251283,0.53527266
Tcte1,1.6176635323,0.7585696358,1
Tcte2,-0.2149598568,0.8808020224,1
Tctex1d2,-0.0019940299,1,1
