id,log2FoldChange,pval,padj
Prss16,0.6136517997,0.1758652162,0.4827529631
Prss2,0.2299953951,1,1
Prss21,-1.7591024035,0.4345501555,0.7754064867
Prss22,1.979793908,7.06420705954933E-05,0.0009081648
Prss23,-3.4259712168,9.78293053232839E-15,6.12375877030912E-13
Prss27,-0.5509432195,0.6150598159,0.8793720656
Prss32,-1.1999636282,0.4777210394,0.8015499765
Prss35,-0.2777735142,0.7180011315,0.9335099303
Prss36,-1.1320156377,0.0044335372,0.0316020328
Prss38,-0.2488305643,0.6369393472,0.8882597204
Prss39,0.8162114046,1,1
Prss40,-0.9080512353,0.5156912801,0.8226937192
Prss41,1.8000790029,1,1
Prss42,-Inf,0.5069187026,0.8226937192
Prss43,-1.369393577,0.4701731139,0.7972974134
Prss45,-0.8946929211,0.5360046214,0.8357376193
Prss46,Inf,6.45427177081713E-05,0.0008397871
Prss48,-0.7325083295,0.5756424977,0.8549986648
Prss50,Inf,0.8046170001,0.9784700425
Prss53,-0.388952606,0.4389177045,0.7789628205
Prss56,0.1745754973,1,1
Prss57,0.8209607736,1,1
Prss8,-2.8588724488,0.1860218193,0.499103689
Prtg,-1.5520121859,7.26834709683256E-07,1.47023885928173E-05
Prtn3,-1.1964565009,0.1776871891,0.4856632698
Prune,0.1595425366,0.3797705586,0.7325639822
Prune2,-1.8947156547,1.0026644438517E-21,1.28804968182561E-19
Prx,-0.7657586323,0.0084438263,0.0535958799
Psap,-0.1590148004,0.2622553186,0.604912643
Psat1,0.0260104172,0.9267821963,1
Psca,-1.8354982154,0.4328432948,0.774448028
Psd,0.165664412,0.3947525288,0.7458900376
Psd2,-0.9392098149,0.2719886968,0.6188228161
Psd3,0.3339274125,0.1264049282,0.392909793
Psd4,-0.3078654299,0.6397080183,0.8898668439
Psen1,0.195122513,0.2489498727,0.5903344967
Psen2,-0.3332600159,0.2130174917,0.5430006074
Psenen,0.1854786073,0.6327334755,0.8870326612
Psg17,-0.3659929,0.6965473274,0.9206930541
Psip1,0.2484760719,0.1030124391,0.3433880957
Pskh1,-0.1431650925,0.3722039539,0.7250855609
Psma1,0.3501533846,0.0299526955,0.143502839
Psma2,0.2391339639,0.1408469536,0.4219525687
Psma3,0.1215357488,0.6172946624,0.8807662327
Psma4,0.1605670075,0.3429003876,0.6986255501
Psma5,0.222798858,0.2998290016,0.6521678588
Psma6,0.3117310495,0.053657057,0.218564264
Psma7,0.2181825263,0.2168467947,0.5481352018
Psma8,-1.8988246652,0.3251913282,0.6792057685
Psmb1,0.0887991815,0.5946616239,0.8654011227
Psmb10,-0.5575022737,0.0140312941,0.0802895163
Psmb11,-0.8423813919,0.5342957361,0.8357376193
Psmb2,0.1144641678,0.4937041722,0.8145884537
Psmb3,0.2477205219,0.2660400583,0.6105337373
Psmb4,0.2117422542,0.1842806957,0.4965928808
Psmb5,0.5173742993,0.0066635819,0.0441180379
Psmb6,0.0624518375,0.8373637041,0.99622495
Psmb7,0.080615441,0.6342550371,0.8882597204
Psmb8,-0.1718174539,0.550548161,0.8445139942
Psmb9,-0.8792927775,0.0288838269,0.1399004493
Psmc1,0.2181498057,0.1952726106,0.5154120632
Psmc2,0.1978599769,0.201446861,0.5249486422
Psmc3,0.0351798614,0.8531462432,1
Psmc3ip,0.3392120341,0.168153716,0.469445032
Psmc4,0.2749111936,0.1016867988,0.3400351179
Psmc5,0.1694507075,0.4144845862,0.7618762875
Psmc6,0.334016137,0.0361770811,0.1645316443
Psmd1,0.1614245956,0.2890383639,0.6400345201
Psmd10,1.2209687676,1.35261349481932E-10,5.10611594294294E-09
Psmd11,0.3331921778,0.0712836969,0.2683483385
Psmd12,0.3220202288,0.0858343764,0.3034612766
Psmd13,0.2378692875,0.1830926827,0.4947037263
Psmd14,0.3100866112,0.0577002391,0.2307741442
Psmd2,0.2834512349,0.110030559,0.3577759807
Psmd3,0.1959769335,0.3933906846,0.7445544701
Psmd4,0.2213617069,0.1744206448,0.4807039673
Psmd5,0.1185762776,0.4670787214,0.796779419
Psmd6,0.2253374563,0.1831473273,0.4947737119
Psmd7,0.2303404931,0.1396334372,0.4201063859
Psmd8,0.0828437641,0.6156765338,0.8800108066
Psmd9,0.1831920973,0.2903403124,0.6415147768
Psme1,0.0024267579,1,1
Psme2,0.0355012609,1,1
Psme3,0.1761318733,0.3660890554,0.7201414042
Psme4,0.3580747905,0.0486553921,0.2036852917
Psmf1,-0.1332038936,0.4561041888,0.7913897295
Psmg1,0.0477279201,0.8307707046,0.9924968359
Psmg2,0.0554140718,0.7887908899,0.9709150074
Psmg3,-0.2873348704,0.143898213,0.4282613829
Psmg4,0.0285007367,0.9674487726,1
Psors1c2,-0.9743027471,0.282432716,0.6328265419
Pspc1,0.0277873933,0.9134979719,1
Psph,0.1858927975,0.3352832219,0.690709117
Pspn,-0.7487974807,0.3348270136,0.6901822791
Psrc1,-1.7581120699,1.26026295468927E-06,2.42392921810291E-05
Pstk,-0.1335448719,0.5364271717,0.8357376193
Pstpip1,-0.2265994354,0.6170317245,0.8806959555
Pstpip2,0.4868979363,0.359882902,0.7157021142
Ptafr,0.6398156855,1,1
Ptar1,0.4881925209,0.026318155,0.1302589765
Ptbp1,0.0853883972,0.6012768128,0.8697698945
Ptbp2,0.2999589205,0.068614128,0.2609559337
Ptcd1,0.0393727397,0.864718153,1
Ptcd2,0.17064755,0.4021913596,0.7523714481
Ptcd3,0.2327059034,0.17268337,0.4775925075
Ptch1,1.8688073101,5.54040256187591E-17,4.47758167606253E-15
Ptch2,1.1004303804,0.0178220233,0.0966228837
Ptchd1,-4.7372533171,1.53891224869924E-06,2.91428332773473E-05
Ptchd2,-0.651397309,0.5574361654,0.8488385103
Ptchd3,-1.3870113884,0.2487874519,0.5902187426
Ptcra,0.0710411255,1,1
Ptdss1,0.0353639398,0.8503484194,1
Ptdss2,-0.186984915,0.3000364736,0.6522894488
Pten,0.2050856345,0.3121854926,0.6672222985
Pter,-0.3886838754,0.0974149717,0.3300337185
Ptgds,-Inf,0.0274194479,0.1345001245
Ptger1,-0.6622096719,0.0003292616,0.0035117162
Ptger2,3.504346667,5.83127089093601E-10,2.00623387067145E-08
Ptger3,2.2777852396,0.1016239542,0.3400351179
Ptger4,-0.1715862705,0.4494832732,0.7877713011
Ptges,2.3388276071,1.93421763823184E-25,3.54208749197052E-23
Ptges2,0.1269876726,0.588616725,0.8619692305
Ptges3,0.4087359686,0.0111669475,0.0670091095
Ptgfr,2.2469355841,3.53105570295933E-11,1.42350334591902E-09
Ptgfrn,0.078390001,0.6821897478,0.9137977059
Ptgir,0.7111151411,0.0004669192,0.0047196405
Ptgis,-0.0507293561,0.7786280803,0.9651530232
Ptgr1,-0.4152904745,0.0190922644,0.1020031779
Ptgr2,0.0128519797,0.968073259,1
Ptgs1,0.3058363286,0.0970370474,0.3292717789
Ptgs2,4.3671774843,3.71930901022076E-45,2.20773052765311E-42
Pth1r,-0.676666248,0.1173910854,0.3742792267
Pth2r,-0.9080512353,0.5751097113,0.8549986648
Pthlh,Inf,1,1
Ptk2,0.0848078812,0.6157110581,0.8800108066
Ptk2b,-1.4800479296,0.149709028,0.4377596753
Ptk7,-0.5090171061,0.1121578182,0.3627061209
Ptma,-0.0093059407,0.930998699,1
Ptms,0.0363432226,0.8537025724,1
Ptn,-2.8881975282,6.31128326720474E-53,5.71802264008749E-50
Ptov1,-0.3570879987,0.0608441209,0.239618096
Ptp4a1,0.179080321,0.4814407519,0.8040672459
Ptp4a2,0.1662393766,0.2711768133,0.6176286932
Ptp4a3,0.0272148109,0.9067514616,1
Ptpdc1,-0.6738888849,0.0004223232,0.0043247303
Ptpla,0.4434122433,0.1225578727,0.3848598592
Ptplad1,-0.0589235197,0.6892922689,0.9174387732
Ptplad2,-2.4127351671,6.76298748434202E-15,4.39313458699862E-13
Ptplb,-0.1479287939,0.45554463,0.7908190259
Ptpmt1,-0.0311754981,0.8263244634,0.9895887932
Ptpn1,0.4824863547,0.0029746636,0.0225179684
Ptpn11,0.0082920228,0.976821469,1
Ptpn12,0.5322543694,0.0025849163,0.0200184549
Ptpn13,-0.2976484057,0.069203281,0.2623254362
Ptpn14,-0.8919065822,1.30810264188806E-07,3.02250723187396E-06
Ptpn18,-1.478331185,0.3977500538,0.7485305844
Ptpn2,1.0663301447,8.25943632525666E-10,2.75005680663381E-08
Ptpn20,0.0792458105,1,1
Ptpn21,-0.2725108061,0.0776215895,0.2833887682
Ptpn22,3.3032699614,0.019286033,0.1027832113
Ptpn23,0.0554606999,0.7379351517,0.9443770501
Ptpn3,0.3412272663,0.1059752207,0.3500781902
Ptpn4,0.1707423201,0.4393961343,0.7793678574
Ptpn5,1.4992991287,0.0006890905,0.0066066865
Ptpn6,0.4946100049,0.3102833111,0.6648629476
Ptpn7,-0.4281766666,0.6979111363,0.9217536035
Ptpn9,-0.0764367707,0.6267721075,0.8845190941
Ptpra,-0.0583684403,0.6922414395,0.9183635308
Ptprb,-1.0004348071,0.148462767,0.4359669177
Ptprcap,0.1846189642,1,1
Ptprd,-1.272393584,0.0258626914,0.1285962941
Ptpre,0.6442278255,0.1165877221,0.3726910025
Ptprf,-0.5999353855,0.1359377679,0.4119775946
Ptprg,-0.4844786549,0.0017687977,0.0146033974
Ptprj,0.9617197648,0.000000249,5.41245035561724E-06
Ptprk,0.7195082653,1.92766657002662E-05,0.0002860591
Ptprm,-0.4058254977,0.0105383327,0.0637858155
Ptprn,2.8551486306,7.69298846433216E-14,4.35615471792808E-12
Ptpro,Inf,1,1
Ptprq,-3.983466357,1.74500217233154E-09,5.49149312513987E-08
Ptprr,-0.8404935784,0.5434868271,0.8400336141
Ptprs,-0.1614084221,0.4804998547,0.803723305
Ptprt,-3.3659523208,0.2034999462,0.5281396217
Ptpru,1.2942815832,0.0126102717,0.0738846894
Ptprv,-1.8348867951,0.0009180177,0.0083789805
Ptprz1,0.395576624,0.366362343,0.7203382492
Ptrf,-1.0587226999,0.000000013,3.52625031199595E-07
Ptrh1,-0.5417880299,0.0210364867,0.1101344532
Ptrh2,-0.0798178147,0.6119538436,0.877994121
Pts,-0.7481423526,0.0043176777,0.030900891
Pttg1,0.2948450902,0.2114407451,0.5403415954
Pttg1ip,-0.139106976,0.3197303286,0.6755662056
Ptx3,0.6238824482,0.017302139,0.0944621062
Ptx4,-1.9055250001,0.4337196361,0.7749944552
Puf60,-0.0192863053,0.8518024559,1
Pum1,0.1381671707,0.3933940116,0.7445544701
Pum2,0.3284408895,0.030397543,0.1449884468
Pura,0.0968980962,0.6753213339,0.9101927217
Purb,0.402808082,0.008945948,0.0559576847
Purg,-0.1638393171,0.5759254051,0.8549986648
Pus1,-0.1050525703,0.5092000992,0.8226937192
Pus10,-0.0767089863,0.6453963613,0.8927944407
Pus3,0.0742076144,0.7520032468,0.9524673601
Pus7,-0.0461455258,0.7539631204,0.9530295082
Pus7l,-0.2885709642,0.2392517971,0.5782758263
Pusl1,-0.5677628849,0.0097651965,0.0600884991
Pvr,1.1981554476,1.17886908250374E-09,3.84338113375367E-08
Pvrl1,-0.3799376496,0.0390962403,0.1735885172
Pvrl2,0.501620925,0.010628628,0.0642419954
Pvrl3,-0.103170261,0.5630236227,0.8516650403
Pvrl4,-0.8532412495,0.4841640389,0.8068931906
Pvt1,-0.8017866279,5.06411508558097E-05,0.0006778669
Pwp1,-0.0704659718,0.6315261862,0.8859637316
Pwp2,-0.0414567916,0.7635819138,0.9574112509
Pwwp2a,0.212635698,0.2606295215,0.6029438298
Pwwp2b,-0.3762525888,0.2003318718,0.5232052933
Pxdn,0.0818529495,0.6542788026,0.897861477
Pxk,-0.6824163254,2.05290993884126E-05,0.000302041
Pxmp2,-0.9375843659,0.0091453973,0.0570207577
Pxmp3,0.2196059293,0.2449231661,0.5859773983
Pxmp4,-0.3669490753,0.1209338328,0.3816461519
Pxn,-0.3167404603,0.0358650074,0.1634145677
Pxt1,0.4275818775,1,1
Pycard,-0.3236095883,0.6624644845,0.9034035995
Pycr1,-0.3297220984,0.1988088791,0.5205804754
Pycr2,-0.0065595558,0.9244013054,1
Pycrl,-0.1630266417,0.3300293376,0.6845553701
Pydc3,2.0704715773,0.6457853555,0.892823798
Pydc4,Inf,1,1
Pygb,-0.4356021357,0.0051469478,0.0356680998
Pygl,2.7410431846,8.77504186821082E-09,2.43634791482873E-07
Pygm,-0.59578178,0.3636236895,0.7182002921
Pygo1,-1.2680265116,0.0082749451,0.0527378395
Pygo2,0.0563429454,0.7523566699,0.9526220792
Pyhin1,2.3009559819,0.1360336641,0.4121112468
Pyroxd1,0.0276518338,0.9248598077,1
Pyroxd2,-1.3663115606,1.5577741714309E-05,0.0002362601
Pzp,-0.9299386519,0.5757450437,0.8549986648
Qars,0.0493213781,0.7848983635,0.9688021881
Qdpr,-0.5135204919,0.0016549406,0.0138157844
Qk,0.2255936959,0.1320985388,0.4038260072
Qpct,-0.8812124198,0.0503747144,0.2088783751
Qpctl,0.5952781927,0.0065660419,0.0435728007
Qprt,-1.5150794867,0.4583831569,0.7931323972
Qrfp,Inf,0.6901232634,0.9175271482
Qrfpr,Inf,1,1
Qrich1,0.0026857787,0.9901486304,1
Qrich2,-1.0353466838,0.3294320987,0.6839399147
Qrsl1,-0.052474029,0.7845419152,0.9687328404
Qser1,-0.134356019,0.4003047815,0.7506267009
Qsox1,-0.3417184956,0.0376870187,0.1692965395
Qsox2,0.2208027129,0.2800213286,0.6295582936
Qtrt1,-0.4297678406,0.0360250694,0.1639702659
Qtrtd1,-0.0875469224,0.6204663225,0.8824916878
R3hcc1,-0.3237993351,0.0991944922,0.3340899996
R3hdm1,0.2944926304,0.0766620427,0.2809572625
R3hdm2,-0.0388350183,0.7777251195,0.9650328794
R3hdml,-Inf,0.3234255868,0.6768110929
R74862,-0.9244691309,0.030481193,0.1452751879
Rab1,0.1651973603,0.2864616392,0.6370172661
Rab10,0.0837880534,0.5960752678,0.8661129113
Rab11a,0.0901726897,0.5736345646,0.8549986648
Rab11b,0.1493877863,0.3682360073,0.7217962456
Rab11fip1,2.0798137448,1.1292467217615E-23,1.72025248392942E-21
Rab11fip2,-0.2388850578,0.201649993,0.5249853267
Rab11fip3,-0.4722021807,0.002897092,0.022086157
Rab11fip4,0.4361389456,1,1
Rab11fip5,-0.175033658,0.3175689959,0.6735624317
Rab12,0.1033897583,0.5253279093,0.8284392389
Rab13,-0.2580298722,0.1386357926,0.4178005138
Rab14,0.039899506,0.799857327,0.9768843852
Rab15,1.5435090549,1.04336547609155E-05,0.0001650781
Rab17,-Inf,0.3184752373,0.6739047916
Rab18,0.2087916597,0.172597254,0.4774367877
Rab19,-1.066651666,0.1570665229,0.4501330468
Rab1b,0.0864261165,0.6015185056,0.8699516079
Rab20,0.6568055303,0.0202781613,0.1068467303
Rab21,0.3325010867,0.044835338,0.1921876158
Rab22a,0.0454418889,0.8313770212,0.9930144353
Rab23,-0.1383380238,0.4031979649,0.7532721693
Rab24,0.0024355772,0.9793057162,1
Rab25,-0.3294939,0.7264193916,0.9386416009
Rab26,-0.9001745737,0.263162249,0.6061922861
Rab27a,-0.3196307946,0.5542723085,0.8472500526
Rab27b,0.0387013328,0.9314423398,1
Rab28,-0.0063878964,0.9628799435,1
Rab2a,0.3527963194,0.0241355929,0.1219818249
Rab2b,0.0906932185,0.728646924,0.9401085407
Rab30,-1.068200418,0.000277835,0.0030422871
Rab31,-0.0342556156,0.8474698814,1
Rab32,0.9104145657,2.36510936604868E-06,4.29009405976417E-05
Rab33a,0.5493846319,0.6657520673,0.9047754542
Rab33b,0.0235887324,0.8980898706,1
Rab34,-0.025404789,0.8242039481,0.9883557481
Rab35,-0.0991566702,0.5112055428,0.8226937192
Rab36,-1.012676332,0.0003739893,0.0039231268
Rab37,0.6512813439,0.7955703132,0.9749837974
Rab38,-0.7305980296,0.4472702384,0.7863660387
Rab39,-0.5759334223,0.6077050681,0.8751074989
Rab39b,-0.1164881449,0.5975180298,0.8672576193
Rab3a,-0.217682746,0.4136236006,0.7618762875
Rab3b,-1.5922938009,8.86553691502916E-09,0.000000245
Rab3c,3.0470170271,0.0282181031,0.1374883744
Rab3d,-0.5727526591,0.0029312587,0.0222579125
Rab3gap1,0.299562271,0.0657358296,0.2529793364
Rab3gap2,-0.1953928493,0.2944819709,0.6458418456
Rab3il1,-1.7257393563,1.38778717447755E-05,0.000212807
Rab3ip,-0.3327441756,0.0885343192,0.3094476693
Rab40b,-1.4337840319,0.0044997447,0.0319812575
Rab40c,-0.1420782185,0.4059613371,0.7556464594
Rab42-ps,-0.8811367935,0.3602209317,0.7157021142
Rab43,-0.1660818512,0.3040814848,0.6570175322
Rab44,-1.3173832753,0.2986197279,0.6505239174
Rab4a,-0.411932152,0.0884195961,0.3091094489
Rab4b,0.4182945458,0.034375664,0.1586016294
Rab5a,0.518209459,0.0018027714,0.0148128434
Rab5b,0.0767185437,0.668052152,0.9063341174
Rab5c,0.0808611366,0.6315867094,0.8859637316
Rab6a,0.5081713843,0.0014967065,0.012735692
Rab6b,-0.5170242535,0.0585391356,0.2329925272
Rab7,-0.1073246285,0.5353983714,0.8357376193
Rab7l1,-0.4858599697,0.0777614249,0.2836586496
Rab8a,-0.127521124,0.4088322588,0.7575498927
Rab8b,-0.3365187139,0.0332291466,0.155161088
Rab9,-0.2319929137,0.1561113568,0.4487810447
Rab9b,2.2283896277,0.9765376421,1
Rabac1,-0.0696282054,0.6554258898,0.898646557
Rabep1,0.0663967532,0.7060731868,0.9262019003
Rabep2,0.0443163401,0.8598482678,1
Rabepk,0.027956846,0.9404273976,1
Rabgap1,0.0105316041,0.9618691205,1
Rabgap1l,0.0999764076,0.5960076545,0.8660877734
Rabgef1,0.3844439316,0.0316652362,0.1496254119
Rabggta,0.5100724622,0.0179128098,0.0969657571
Rabggtb,0.218933918,0.1977132788,0.518620202
Rabif,0.2245349155,0.2407670101,0.5798213922
Rabl2,-0.2888363135,0.1549465825,0.4470002466
Rabl3,0.2575454672,0.3190560812,0.6748041997
Rabl5,-0.1265264731,0.5214993274,0.825930277
Rac1,-0.0281869532,0.8414089675,0.998622033
Rac2,-0.2724231313,0.6687467618,0.9063341174
Rac3,1.3557516094,0.0013795497,0.0119154889
Racgap1,0.1731613716,0.2539065093,0.5953884554
Rad1,0.1081462341,0.6321406373,0.8864181272
Rad17,0.3024636778,0.0946431578,0.3240229352
Rad18,0.6493488159,0.0001057442,0.001302992
Rad21,0.3958388568,0.0087275251,0.0550717074
Rad23a,0.2576387939,0.1448378442,0.4297946304
Rad23b,0.2927607527,0.0581319022,0.2319078944
Rad50,0.2005740751,0.2234063254,0.5572694517
Rad51,0.2355224562,0.1605310767,0.4558531761
Rad51ap1,0.3334457536,0.0527043455,0.2157043755
Rad51ap2,0.2756563643,1,1
Rad51c,0.085479617,0.7015016535,0.9236384781
Rad51l1,-0.3071233079,0.2262707493,0.5618904614
Rad51l3,-0.4629698476,0.0249184422,0.1248565267
Rad52,0.3382081106,0.1592922593,0.453607436
Rad54b,0.3281442052,0.0819500587,0.2949379698
Rad54l,0.2652842275,0.1571335154,0.4501658269
Rad54l2,0.0390780444,0.8050930311,0.9786687545
Rad9,-0.0962800975,0.5779404849,0.8562216486
Rad9b,-0.6963048696,0.1062154847,0.3506689591
Radil,-1.1726098838,0.0018893648,0.0153848273
Rae1,0.0251872714,0.9441021831,1
Raet1a,0.0664268505,1,1
Raet1d,0.6907888433,0.2458975265,0.5870846076
Raet1e,0.4988438465,0.3694620065,0.7229352251
Raf1,-0.0799982564,0.5834969373,0.8592842074
Rag1,-Inf,0.2364707939,0.575113557
Rai1,-0.0988210716,0.5535740073,0.8467409776
Rai12,0.1258600843,0.5762007367,0.8549986648
Rai14,0.7795493237,4.04993004933321E-06,6.95127109778875E-05
Rai2,-1.8187135682,0.3931157352,0.7443729254
Rala,-0.0148556116,0.9288604718,1
Ralb,-0.4142617731,0.02298759,0.1176652911
Ralbp1,0.1046689908,0.514290815,0.8226937192
Ralgapa1,0.1875953581,0.2654554031,0.60976105
Ralgapa2,0.1905736764,0.3519560912,0.7073639408
Ralgapb,0.140140474,0.3934278762,0.7445544701
Ralgds,-0.4690357906,0.0018500521,0.0151335871
Ralgps1,-0.4228637479,0.2313485818,0.5688901216
Ralgps2,-0.835138671,0.0002323526,0.0026022886
Raly,-0.2445053753,0.0843244367,0.3001573311
Ralyl,0.1331380222,1,1
Ramp1,-3.9705517834,1.38087285324139E-08,0.000000372
Ramp2,-1.81241446,0.0809913414,0.2923432481
Ramp3,2.9804321735,7.92223944816093E-06,0.00012793
Ran,0.1496860807,0.3378661488,0.6934246059
Ranbp1,0.0758157301,0.6431394495,0.8923190525
Ranbp10,0.1473942274,0.373896582,0.7269319813
Ranbp17,0.0829196868,0.7740844248,0.9630738138
Ranbp2,0.3095915436,0.04262191,0.1848094605
Ranbp3,-0.0916696806,0.6193285257,0.8818861147
Ranbp3l,0.1967110902,0.7848937914,0.9688021881
Ranbp6,0.0385120386,0.8746717923,1
Ranbp9,-0.0346522151,0.8339212178,0.9948797452
Rangap1,0.2267523469,0.1482791694,0.4357344643
Rangrf,-0.212296953,0.6134941212,0.8785748207
Rap1a,0.4506597831,0.0201696631,0.106437946
Rap1b,0.1751042479,0.2556634676,0.5972351103
Rap1gap,-0.2232568401,0.5743113531,0.8549986648
Rap1gap2,0.0286202864,0.8893249194,1
Rap1gds1,0.3228696123,0.0443466062,0.1907264488
Rap2a,-0.776410628,3.04866548009159E-07,0.000006525
Rap2b,-0.7806680609,0.0002551217,0.0028224072
Rap2c,0.2531552776,0.1149904912,0.3694177216
Rapgef1,-0.1058517498,0.4779109635,0.8016721229
Rapgef2,-0.4042123337,0.068416426,0.260564437
Rapgef3,-1.8724749865,7.12916874526436E-17,5.73465003649442E-15
Rapgef4,0.1761518768,1,1
Rapgef6,0.5031919357,0.0041732862,0.0299953859
Rapgefl1,-0.4730464154,0.0711713609,0.2682013588
Raph1,0.6459402071,0.0003903202,0.0040524555
Rapsn,-2.1406425632,0.0422142958,0.1835506157
Rara,-0.6855783939,0.0026129248,0.0202016536
Rarb,1.0526173908,0.0001012804,0.0012551771
Rarg,0.150397576,0.3522166944,0.7074925885
Rarres1,-1.9462912576,2.82394740673476E-07,6.07642883244153E-06
Rarres2,3.8325585343,1.77544211015158E-07,3.97431215658639E-06
Rars,-0.0370391306,0.7779187835,0.9650328794
Rars2,-0.012068972,0.9276725138,1
Rasa1,0.2075290859,0.1687090158,0.4702174101
Rasa2,0.2832192741,0.1090770645,0.3555486817
Rasa3,-0.4743115256,0.0050722438,0.0352355147
Rasa4,-1.1869456737,4.67978594397065E-09,1.34712099062727E-07
Rasal1,-0.8812545381,0.6094263576,0.8762667324
Rasal2,-0.1853651443,0.4358133476,0.7766943747
Rasd1,0.7882291547,0.469222497,0.7972974134
Rasd2,0.834779369,1,1
Rasef,Inf,1,1
Rasgef1a,-1.2140922394,0.1674460706,0.4681527789
Rasgef1b,-0.8557791514,0.0451920755,0.1933722066
Rasgef1c,-1.2133624203,0.3285084054,0.6827168526
Rasgrf1,-0.1251398566,0.8443307461,0.9997041186
Rasgrf2,1.1305148104,0.9942899789,1
Rasgrp2,-1.1361748538,0.0284919912,0.1385483437
Rasgrp3,1.0752579408,0.0851799132,0.3020787427
Rasgrp4,0.3878241617,0.6265871562,0.8845190941
Rasip1,-0.0291373615,0.9177145446,1
Rasl10a,0.0265691352,1,1
Rasl10b,-1.1403992635,0.0719179317,0.2699292966
Rasl11a,-0.2365676408,0.3054482937,0.6588337361
Rasl11b,-0.2917530833,0.3659886538,0.7201414042
Rasl12,3.1031341891,2.6771111615971E-14,1.60013165054626E-12
Rasl2-9-ps,0.0348099507,1,1
Rassf1,0.0105656123,0.9596875634,1
Rassf10,Inf,0.012198836,0.0719639354
Rassf2,-0.3622057224,0.2492039909,0.5903932699
Rassf3,0.1113718627,0.6562302347,0.8988897318
Rassf4,-0.7771690235,0.0148885864,0.0840965056
Rassf5,-0.0831532918,0.8431331984,0.9993316476
Rassf6,-0.551344248,0.5845160841,0.8598410418
Rassf7,-0.5430604436,0.0305806078,0.1456640636
Rassf8,0.5527415281,0.0017596669,0.0145419615
Raver1,0.2223103021,0.1821093345,0.4928978118
Raver2,-0.1980361317,0.765794381,0.9578701779
Rax,-1.2431858351,0.4904472072,0.8117844448
Rb1,-0.0238129045,0.8955900643,1
Rb1cc1,-0.0972282753,0.5657716931,0.8522651551
Rbak,-0.2531828413,0.2306882608,0.5680257075
Rbbp4,0.1275812081,0.3985341364,0.7492755159
Rbbp5,0.0369887033,0.8306928016,0.9924726462
Rbbp6,0.385006793,0.0147734749,0.0836272928
Rbbp7,-0.0891476692,0.5201466456,0.8251456595
Rbbp8,0.5205778851,0.0017902687,0.0147453038
Rbbp9,0.0175312227,0.9367946408,1
Rbck1,-0.1906061709,0.2206144803,0.5536442004
Rbfa,-0.3159713095,0.1182120161,0.3759853758
Rbfox1,0.1066776828,1,1
Rbfox2,-0.4574606677,0.0014647357,0.0125069246
Rbfox3,Inf,1,1
Rbks,0.7529622967,0.6645172708,0.9044220246
Rbl1,0.4160987321,0.0088451285,0.0555288265
Rbl2,-0.055128823,0.7310376151,0.9411473717
Rbm10,0.1249540362,0.529205748,0.8319404334
Rbm11,0.3629292734,1,1
Rbm12,0.105015927,0.5463153376,0.8417715916
Rbm12b,-0.0380695729,0.9637015405,1
Rbm14,0.0280206037,0.9116900859,1
Rbm15,0.2712343032,0.1790271972,0.4881631827
Rbm15b,-0.2406790757,0.1229167246,0.3857058383
Rbm17,0.074421228,0.7053806145,0.92598352
Rbm18,0.4101953803,0.0162030395,0.0898007709
Rbm19,-0.2458253234,0.1231823677,0.386065408
Rbm20,-0.7044334451,0.2696421821,0.6157034185
Rbm22,0.3068445403,0.0851800986,0.3020787427
Rbm24,3.5257444357,6.81108664314153E-15,4.40774607049016E-13
Rbm25,0.3476774203,0.0260592989,0.1292708056
Rbm26,0.2887491874,0.0971631244,0.3294398314
Rbm27,0.4139801897,0.0128837385,0.0751035135
Rbm28,0.2238377733,0.1641366583,0.462733121
Rbm3,0.0421384034,0.8539586168,1
Rbm33,0.0934870431,0.5578419375,0.8490063387
Rbm34,0.1864103682,0.2938070649,0.6455954577
Rbm38,-0.3496905698,0.13373287,0.4070871129
Rbm39,0.2726727471,0.0736132824,0.273393537
Rbm4,-0.0246862654,0.8604583732,1
Rbm41,0.3066533047,0.0863772143,0.3045491896
Rbm42,0.1040504915,0.6186397373,0.8812698144
Rbm43,-0.399408818,0.1640258147,0.4627237586
Rbm44,-1.2202667136,0.3466650326,0.7012941148
Rbm45,0.0060571272,1,1
Rbm46,0.1869310568,0.8754672112,1
Rbm47,1.1211235083,4.66317592061375E-05,0.0006290902
Rbm4b,-0.3273552576,0.1332803782,0.4061406319
Rbm5,-0.1439046533,0.3435610961,0.6992268514
Rbm6,0.1163275191,0.4881909813,0.8099961063
Rbm7,0.2540292459,0.1224577537,0.3847395096
Rbm8a,0.2771240488,0.1160717952,0.3713865953
Rbms1,-0.1404740401,0.3436120624,0.6992479066
Rbms2,-0.2996666426,0.044596237,0.1914890554
Rbms3,-0.8614537847,1.81002252867408E-08,4.80829132848698E-07
Rbmx,-0.0869783662,0.5885589386,0.8619692305
Rbmx2,0.3847981378,0.0618796878,0.2423962667
Rbmxl1,0.1405387265,0.4343663322,0.7754064867
Rbmxl2,0.1053070789,1,1
Rbp1,-0.2033629793,0.2699080977,0.6159635757
Rbp4,3.644118296,4.17379181443743E-05,0.0005724351
Rbpj,0.2380129653,0.1361988859,0.4122814394
Rbpms,-0.307136452,0.0554352211,0.2241630014
Rbpms2,0.1154288123,0.6136575944,0.8785748207
Rbx1,0.1819295458,0.2819876194,0.6324605707
